#
#  Z   A s fl     Mexp      Err       Mth    beta20  beta22  Gamma  beta30  beta32  beta4    Rch
#                [MeV]     [MeV]     [MeV]                                                   [fm]
#----------------------------------------------------------------------------------------------------
   0   1 n  2     8.071     0.000
  46  90 Pd 1   -39.710     0.400   -41.030   0.120   0.000   0.000   0.000   0.000   0.030   4.389
  46  91 Pd 1   -46.170     0.423   -47.250   0.130   0.000   0.000   0.000   0.000   0.030   4.393
  46  92 Pd 2   -54.779     0.345   -55.380   0.120   0.010   6.720   0.000   0.000   0.020   4.394
  46  93 Pd 2   -58.982     0.370   -60.710   0.150   0.000   0.000   0.000   0.000   0.020   4.403
  46  94 Pd 2   -66.102     0.004   -67.420   0.090   0.000   0.000   0.000   0.000   0.010   4.395
  46  95 Pd 2   -69.966     0.003   -71.660   0.100   0.000   0.000   0.000   0.000   0.000   4.399
  46  96 Pd 2   -76.183     0.004   -77.100   0.040   0.010  19.470   0.000   0.000   0.000   4.396
  46  97 Pd 2   -77.806     0.005   -78.790   0.110   0.000   0.000   0.000   0.000   0.030   4.412
  46  98 Pd 2   -81.321     0.005   -82.090   0.110   0.000   0.000   0.000   0.000   0.030   4.420
  46  99 Pd 2   -82.183     0.005   -82.550   0.122   0.010   6.610   0.000   0.000   0.030   4.430
  46 100 Pd 2   -85.213     0.018   -85.520   0.130   0.010   6.210   0.000   0.000   0.030   4.440
  46 101 Pd 2   -85.432     0.005   -85.480   0.160   0.010   5.050   0.000   0.000   0.040   4.455
  46 102 Pd 2   -87.903     0.000   -87.950   0.180   0.040  17.450   0.000   0.000   0.040   4.474
  46 103 Pd 2   -87.457     0.001   -87.380   0.200   0.050  19.470   0.000   0.000   0.050   4.491
  46 104 Pd 2   -89.395     0.001   -89.470   0.190   0.050  20.410   0.000   0.000   0.040   4.496
  46 105 Pd 2   -88.418     0.001   -88.390   0.235   0.055  18.310   0.000   0.000   0.060   4.521
  46 106 Pd 2   -89.908     0.001   -90.120   0.230   0.060  20.250   0.000   0.000   0.050   4.529
  46 107 Pd 2   -88.373     0.001   -88.540   0.220   0.070  24.230   0.000   0.000   0.050   4.536
  46 108 Pd 2   -89.524     0.001   -89.890   0.255   0.065  19.820   0.000   0.000   0.060   4.556
  46 109 Pd 2   -87.606     0.001   -87.950   0.265   0.075  21.810   0.000   0.000   0.070   4.571
  46 110 Pd 2   -88.331     0.001   -88.800   0.250   0.070  21.600   0.000   0.000   0.050   4.572
  46 111 Pd 2   -85.986     0.001   -86.500   0.250   0.080  24.350   0.000   0.000   0.050   4.584
  46 112 Pd 2   -86.321     0.007   -86.810   0.240   0.080  25.240   0.000   0.000   0.050   4.588
  46 113 Pd 2   -83.590     0.007   -84.030   0.250   0.070  21.600   0.000   0.000   0.050   4.596
  46 114 Pd 2   -83.490     0.007   -83.950   0.240   0.080  25.240   0.000   0.000   0.050   4.605
  46 115 Pd 2   -80.426     0.014   -80.790   0.230   0.090  28.960   0.000   0.000   0.040   4.615
  46 116 Pd 2   -79.831     0.007   -80.230   0.215   0.075  26.260   0.000   0.000   0.030   4.612
  46 117 Pd 2   -76.424     0.007   -76.590   0.227   0.075  25.040   0.000   0.000   0.030   4.625
  46 118 Pd 2   -75.388     0.002   -75.770   0.200   0.070  26.330   0.000   0.000   0.020   4.622
  46 119 Pd 2   -71.407     0.008   -71.820   0.190   0.060  24.070   0.000   0.000   0.020   4.625
  46 120 Pd 2   -70.280     0.002   -70.700   0.160   0.050  23.840   0.000   0.000   0.010   4.621
  46 121 Pd 2   -66.182     0.003   -66.710   0.120   0.010   6.720   0.000   0.000   0.010   4.614
  46 122 Pd 2   -64.616     0.020   -65.350   0.110   0.000   0.000   0.000   0.000   0.010   4.619
  46 123 Pd 2   -60.430     0.789   -61.160   0.110   0.020  14.420   0.000   0.000   0.010   4.628
  46 124 Pd 1   -58.400     0.300   -59.520   0.100   0.000   0.000   0.000   0.000   0.010   4.633
  46 125 Pd 1   -53.960     0.400   -55.080   0.090   0.000   0.000   0.000   0.000   0.010   4.639
  46 126 Pd 1   -51.790     0.400   -53.030   0.070   0.000   0.000   0.000   0.000   0.000   4.643
  46 127 Pd 1   -47.220     0.500   -48.570   0.064   0.001   1.270   0.000   0.000   0.000   4.650
  46 128 Pd 1   -44.390     0.500   -46.070   0.000   0.000   0.000   0.000   0.000   0.000   4.653
  46 129 Pd 1   -37.880     0.600   -39.430   0.041   0.013  24.150   0.000   0.000   0.010   4.660
  46 130 Pd 1   -32.730     0.300   -34.310   0.070   0.000   0.000   0.000   0.000   0.020   4.670
  46 131 Pd 1   -25.740     0.300   -27.330   0.100   0.000   0.000   0.000   0.000   0.040   4.680
  46 132 Pd 0                       -21.950   0.090   0.010   8.930   0.000   0.000   0.020   4.687
  46 133 Pd 0                       -14.540   0.090   0.002   1.800   0.000   0.000   0.010   4.693
  46 134 Pd 0                        -8.920   0.114   0.012   8.470   0.000   0.000   0.030   4.706
  46 135 Pd 0                        -1.210   0.123   0.012   7.860   0.000   0.000   0.020   4.714
  46 136 Pd 0                         4.590   0.119   0.011   7.450   0.000   0.000   0.020   4.722
  46 137 Pd 0                        12.490   0.132   0.013   7.930   0.000   0.000   0.020   4.732
  46 138 Pd 0                        18.550   0.145   0.035  18.850   0.000   0.000   0.040   4.748
  46 139 Pd 0                        26.610   0.160   0.040  19.470   0.000   0.000   0.040   4.761
  46 140 Pd 0                        32.700   0.180   0.050  21.450   0.000   0.000   0.050   4.781
  46 141 Pd 0                        40.800   0.190   0.065  25.820   0.000   0.000   0.060   4.797
  46 142 Pd 0                        47.050   0.200   0.050  19.470   0.000   0.000   0.050   4.805
  46 143 Pd 0                        55.180   0.215   0.070  24.720   0.000   0.000   0.070   4.826
  46 144 Pd 0                        61.580   0.256   0.060  18.340   0.000   0.000   0.090   4.850
  46 145 Pd 0                        69.840   0.270   0.060  17.450   0.000   0.000   0.100   4.864
  46 146 Pd 0                        76.380   0.270   0.060  17.450   0.000   0.000   0.090   4.873
  46 147 Pd 0                        84.770   0.280   0.060  16.860   0.000   0.000   0.090   4.886
  46 148 Pd 0                        91.530   0.290   0.060  16.310   0.000   0.000   0.090   4.900
  46 149 Pd 0                       100.080   0.280   0.060  16.860   0.000   0.000   0.080   4.903
  47  84 Ag 0                        35.650   0.170   0.000   0.000   0.000   0.000   0.050   4.418
  47  85 Ag 0                        23.660   0.160   0.000   0.000   0.000   0.000   0.010   4.406
  47  86 Ag 0                        15.040   0.150   0.010   5.390   0.000   0.000   0.020   4.405
  47  87 Ag 0                         3.760   0.150   0.000   0.000   0.000   0.000   0.020   4.406
  47  88 Ag 0                        -4.420   0.130   0.000   0.000   0.000   0.000   0.020   4.404
  47  89 Ag 0                       -14.860   0.130   0.000   0.000   0.000   0.000   0.020   4.406
  47  90 Ag 0                       -22.270   0.135   0.005   3.000   0.000   0.000   0.030   4.410
  47  91 Ag 0                       -32.220   0.123   0.004   2.630   0.000   0.000   0.020   4.409
  47  92 Ag 1   -37.530     0.400   -38.980   0.130   0.000   0.000   0.000   0.000   0.020   4.412
  47  93 Ag 1   -46.400     0.401   -47.900   0.130   0.000   0.000   0.000   0.000   0.020   4.415
  47  94 Ag 1   -52.402     0.400   -54.200   0.170   0.000   0.000   0.000   0.000   0.020   4.428
  47  95 Ag 1   -59.906     0.400   -61.120   0.125   0.001   0.650   0.000   0.000   0.010   4.420
  47  96 Ag 2   -64.512     0.090   -66.130   0.085   0.005   4.760   0.000   0.000   0.010   4.416
  47  97 Ag 2   -70.904     0.012   -71.830   0.050   0.010  15.790   0.000   0.000   0.000   4.415
  47  98 Ag 2   -73.066     0.033   -73.760   0.080   0.000   0.000   0.000   0.000   0.020   4.425
  47  99 Ag 2   -76.712     0.006   -77.610   0.130   0.000   0.000   0.000   0.000   0.030   4.443
  47 100 Ag 2   -78.138     0.005   -78.570   0.140   0.000   0.000   0.000   0.000   0.030   4.452
  47 101 Ag 2   -81.334     0.005   -82.070   0.150   0.000   0.000   0.000   0.000   0.030   4.463
  47 102 Ag 2   -82.247     0.008   -82.540   0.170   0.000   0.000   0.000   0.000   0.030   4.476
  47 103 Ag 2   -84.803     0.004   -85.420   0.170   0.000   0.000   0.000   0.000   0.030   4.484
  47 104 Ag 2   -85.116     0.004   -85.270   0.196   0.000   0.000   0.000   0.000   0.030   4.500
  47 105 Ag 2   -87.071     0.005   -87.690   0.180   0.000   0.000   0.000   0.000   0.020   4.503
  47 106 Ag 2   -86.942     0.003   -86.990   0.200   0.000   0.000   0.000   0.000   0.030   4.517
  47 107 Ag 2   -88.407     0.002   -88.920   0.200   0.000   0.000   0.000   0.000   0.030   4.525
  47 108 Ag 2   -87.607     0.002   -87.600   0.210   0.000   0.000   0.000   0.000   0.030   4.537
  47 109 Ag 2   -88.719     0.001   -89.200   0.190   0.010   4.260   0.000   0.000   0.020   4.539
  47 110 Ag 2   -87.457     0.001   -87.530   0.210   0.000   0.000   0.000   0.000   0.020   4.553
  47 111 Ag 2   -88.215     0.001   -88.700   0.210   0.000   0.000   0.000   0.000   0.030   4.560
  47 112 Ag 2   -86.584     0.002   -86.690   0.210   0.000   0.000   0.000   0.000   0.030   4.568
  47 113 Ag 2   -87.027     0.017   -87.420   0.210   0.000   0.000   0.000   0.000   0.020   4.576
  47 114 Ag 2   -84.931     0.005   -84.990   0.290   0.070  18.850   0.000   0.000   0.070   4.632
  47 115 Ag 2   -84.983     0.018   -85.410   0.200   0.000   0.000   0.000   0.000   0.020   4.590
  47 116 Ag 2   -82.543     0.003   -82.520   0.200   0.070  26.330   0.000   0.000   0.020   4.614
  47 117 Ag 2   -82.182     0.014   -82.670   0.190   0.010   4.260   0.000   0.000   0.020   4.603
  47 118 Ag 2   -79.554     0.003   -79.530   0.190   0.010   4.260   0.000   0.000   0.010   4.611
  47 119 Ag 2   -78.646     0.015   -79.230   0.170   0.013   6.170   0.000   0.000   0.010   4.615
  47 120 Ag 2   -75.652     0.004   -75.880   0.180   0.000   0.000   0.000   0.000   0.010   4.625
  47 121 Ag 2   -74.403     0.012   -75.170   0.150   0.000   0.000   0.000   0.000   0.010   4.626
  47 122 Ag 2   -71.106     0.038   -71.520   0.145   0.005   2.790   0.000   0.000   0.010   4.634
  47 123 Ag 2   -69.569     0.033   -70.480   0.120   0.000   0.000   0.000   0.000   0.010   4.636
  47 124 Ag 2   -66.230     0.252   -66.580   0.120   0.010   6.720   0.000   0.000   0.000   4.644
  47 125 Ag 2   -64.520     0.433   -65.270   0.090   0.001   0.900   0.000   0.000   0.000   4.647
  47 126 Ag 1   -60.720     0.200   -61.290   0.070   0.000   0.000   0.000   0.000   0.010   4.651
  47 127 Ag 1   -58.650     0.200   -59.520   0.063   0.002   2.570   0.000   0.000   0.000   4.658
  47 128 Ag 1   -54.710     0.300   -55.310   0.047   0.004   6.860   0.000   0.000   0.000   4.663
  47 129 Ag 1   -51.870     0.400   -53.270   0.010   0.010  54.740   0.000   0.000   0.000   4.668
  47 130 Ag 1   -45.898     0.424   -46.940   0.029   0.012  30.340   0.000   0.000   0.010   4.675
  47 131 Ag 1   -40.750     0.500   -42.080   0.069   0.000   0.000   0.000   0.000   0.020   4.686
  47 132 Ag 1   -34.400     0.500   -35.290   0.090   0.000   0.000   0.000   0.000   0.030   4.694
  47 133 Ag 1   -29.080     0.500   -30.240   0.085   0.002   1.910   0.000   0.000   0.020   4.702
  47 134 Ag 0                       -22.940   0.111   0.012   8.690   0.000   0.000   0.030   4.713
  47 135 Ag 0                       -17.760   0.108   0.004   3.000   0.000   0.000   0.020   4.720
  47 136 Ag 0                       -10.250   0.138   0.011   6.430   0.000   0.000   0.030   4.734
  47 137 Ag 0                        -4.820   0.138   0.001   0.590   0.000   0.000   0.030   4.743
  47 138 Ag 0                         2.890   0.151   0.010   5.350   0.000   0.000   0.020   4.753
  47 139 Ag 0                         8.530   0.160   0.010   5.050   0.000   0.000   0.030   4.765
  47 140 Ag 0                        16.340   0.175   0.005   2.310   0.000   0.000   0.020   4.777
  47 141 Ag 0                        22.190   0.175   0.005   2.310   0.000   0.000   0.030   4.786
  47 142 Ag 0                        30.200   0.182   0.043  18.480   0.000   0.000   0.050   4.801
  47 143 Ag 0                        36.160   0.195   0.021   8.660   0.000   0.000   0.040   4.811
  47 144 Ag 0                        44.210   0.198   0.045  17.820   0.000   0.000   0.050   4.824
  47 145 Ag 0                        50.340   0.232   0.044  15.010   0.000   0.000   0.070   4.848
  47 146 Ag 0                        58.340   0.310   0.034   8.820   0.000   0.000   0.110   4.892
  47 147 Ag 0                        64.510   0.297   0.042  11.310   0.000   0.000   0.100   4.897
  47 148 Ag 0                        72.840   0.300   0.030   8.050   0.000   0.000   0.100   4.903
  47 149 Ag 0                        79.200   0.300   0.050  13.260   0.000   0.000   0.090   4.918
  47 150 Ag 0                        87.590   0.300   0.060  15.790   0.000   0.000   0.090   4.929
  47 151 Ag 0                        94.320   0.280   0.070  19.470   0.000   0.000   0.080   4.932
  47 152 Ag 0                       102.800   0.270   0.060  17.450   0.000   0.000   0.070   4.932
  47 153 Ag 0                       109.700   0.270   0.060  17.450   0.000   0.000   0.070   4.940
  47 154 Ag 0                       118.330   0.270   0.070  20.140   0.000   0.000   0.070   4.953
  48  85 Cd 0                        45.640   0.120   0.020  13.260   0.000   0.000   0.500   4.817
  48  86 Cd 0                        33.280   0.110   0.041  27.790   0.000   0.000   0.080   4.463
  48  87 Cd 0                        24.080   0.090   0.000   0.000   0.000   0.000   0.000   4.421
  48  88 Cd 0                        12.330   0.080   0.041  35.930   0.000   0.000   0.010   4.433
  48  89 Cd 0                         3.820   0.100   0.021  16.540   0.000   0.000   0.010   4.424
  48  90 Cd 0                        -7.120   0.100   0.000   0.000   0.000   0.000   0.010   4.430
  48  91 Cd 0                       -14.840   0.100   0.000   0.000   0.000   0.000   0.020   4.426
  48  92 Cd 0                       -25.270   0.100   0.000   0.000   0.000   0.000   0.010   4.428
  48  93 Cd 0                       -32.410   0.135   0.000   0.000   0.000   0.000   0.030   4.437
  48  94 Cd 1   -40.440     0.500   -41.950   0.100   0.000   0.000   0.000   0.000   0.010   4.431
  48  95 Cd 1   -47.056     0.566   -48.400   0.134   0.002   1.210   0.000   0.000   0.010   4.441
  48  96 Cd 1   -55.572     0.410   -56.620   0.096   0.000   0.000   0.000   0.000   0.010   4.436
  48  97 Cd 2   -60.734     0.420   -62.080   0.100   0.000   0.000   0.000   0.000   0.000   4.440
  48  98 Cd 2   -67.636     0.052   -68.760   0.000   0.000   0.000   0.000   0.000   0.000   4.433
  48  99 Cd 2   -69.931     0.002   -71.020   0.100   0.000   0.000   0.000   0.000   0.030   4.449
  48 100 Cd 2   -74.195     0.002   -75.150   0.100   0.000   0.000   0.000   0.000   0.020   4.458
  48 101 Cd 2   -75.836     0.001   -76.280   0.120   0.000   0.000   0.000   0.000   0.020   4.469
  48 102 Cd 2   -79.660     0.002   -79.970   0.110   0.000   0.000   0.000   0.000   0.020   4.475
  48 103 Cd 2   -80.652     0.002   -80.570   0.145   0.005   2.790   0.000   0.000   0.030   4.490
  48 104 Cd 2   -83.968     0.002   -83.790   0.150   0.010   5.390   0.000   0.000   0.020   4.500
  48 105 Cd 2   -84.334     0.001   -83.860   0.157   0.012   6.170   0.000   0.000   0.020   4.510
  48 106 Cd 2   -87.132     0.001   -86.730   0.155   0.015   7.790   0.000   0.000   0.020   4.518
  48 107 Cd 2   -86.990     0.002   -86.330   0.180   0.010   4.490   0.000   0.000   0.020   4.533
  48 108 Cd 2   -89.252     0.001   -88.770   0.170   0.040  18.410   0.000   0.000   0.030   4.542
  48 109 Cd 2   -88.504     0.002   -87.850   0.180   0.050  21.450   0.000   0.000   0.030   4.555
  48 110 Cd 2   -90.348     0.000   -89.920   0.170   0.050  22.580   0.000   0.000   0.030   4.560
  48 111 Cd 2   -89.252     0.000   -88.680   0.200   0.060  22.990   0.000   0.000   0.040   4.581
  48 112 Cd 2   -90.575     0.000   -90.290   0.190   0.060  24.070   0.000   0.000   0.030   4.585
  48 113 Cd 2   -89.043     0.000   -88.660   0.220   0.060  21.090   0.000   0.000   0.040   4.603
  48 114 Cd 2   -90.015     0.000   -89.820   0.190   0.060  24.070   0.000   0.000   0.030   4.601
  48 115 Cd 2   -88.084     0.001   -87.760   0.250   0.060  18.750   0.000   0.000   0.050   4.631
  48 116 Cd 2   -88.712     0.000   -88.580   0.170   0.060  26.530   0.000   0.000   0.020   4.612
  48 117 Cd 2   -86.418     0.001   -86.110   0.170   0.060  26.530   0.000   0.000   0.020   4.619
  48 118 Cd 2   -86.702     0.020   -86.620   0.170   0.050  22.580   0.000   0.000   0.020   4.625
  48 119 Cd 2   -83.977     0.038   -83.910   0.155   0.030  15.310   0.000   0.000   0.010   4.625
  48 120 Cd 2   -83.957     0.004   -84.070   0.140   0.040  22.000   0.000   0.000   0.010   4.631
  48 121 Cd 2   -81.074     0.002   -81.190   0.120   0.000   0.000   0.000   0.000   0.000   4.632
  48 122 Cd 2   -80.612     0.002   -80.970   0.110   0.000   0.000   0.000   0.000   0.000   4.637
