                    *********************************************************************************
                    *  Z= 82 A=205: Positive-Parity Spin-dependent Level Density [MeV-1] for PB205  *
  60.00  1.786  3.45E+16 2.76E+15 9.97E+16 6.45E+12 1.31E+13 2.55E+13 3.59E+13 3.70E+13 3.76E+13 4.49E+13 5.35E+13 7.16E+13 8.42E+13 9.28E+13 8.65E+13 7.08E+13 6.97E+13 7.98E+13 9.36E+13 1.15E+14 1.40E+14 1.44E+14 1.57E+14 1.67E+14 1.98E+14 3.17E+14 6.13E+14 7.12E+11 8.22E+11 7.98E+11 6.32E+11 5.97E+11 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  1.929  7.58E+16 5.52E+15 2.00E+17 1.29E+13 2.62E+13 5.10E+13 7.18E+13 7.40E+13 7.52E+13 8.97E+13 1.07E+14 1.43E+14 1.68E+14 1.86E+14 1.73E+14 1.42E+14 1.39E+14 1.59E+14 1.87E+14 2.29E+14 2.80E+14 2.88E+14 3.13E+14 3.34E+14 3.97E+14 6.34E+14 1.23E+15 2.12E+12 2.45E+12 2.38E+12 1.89E+12 1.79E+12 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  2.062  1.59E+17 1.10E+16 4.00E+17 2.57E+13 5.23E+13 1.02E+14 1.44E+14 1.48E+14 1.50E+14 1.79E+14 2.14E+14 2.86E+14 3.36E+14 3.71E+14 3.46E+14 2.83E+14 2.79E+14 3.19E+14 3.74E+14 4.58E+14 5.60E+14 5.75E+14 6.26E+14 6.67E+14 7.93E+14 1.27E+15 2.45E+15 6.32E+12 7.32E+12 7.12E+12 5.65E+12 5.34E+12 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  2.187  3.24E+17 2.21E+16 8.01E+17 5.14E+13 1.04E+14 2.04E+14 2.87E+14 2.96E+14 3.00E+14 3.58E+14 4.27E+14 5.72E+14 6.72E+14 7.41E+14 6.91E+14 5.65E+14 5.57E+14 6.37E+14 7.48E+14 9.15E+14 1.12E+15 1.15E+15 1.25E+15 1.33E+15 1.59E+15 2.53E+15 4.91E+15 1.88E+13 2.19E+13 2.13E+13 1.69E+13 1.59E+13 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  2.305  6.56E+17 4.43E+16 1.61E+18 1.03E+14 2.09E+14 4.07E+14 5.73E+14 5.91E+14 6.00E+14 7.16E+14 8.54E+14 1.14E+15 1.34E+15 1.48E+15 1.38E+15 1.13E+15 1.11E+15 1.27E+15 1.49E+15 1.83E+15 2.24E+15 2.30E+15 2.50E+15 2.67E+15 3.17E+15 5.07E+15 9.81E+15 5.62E+13 6.52E+13 6.36E+13 5.05E+13 4.77E+13 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  2.418  1.32E+18 8.88E+16 3.23E+18 2.05E+14 4.17E+14 8.14E+14 1.15E+15 1.18E+15 1.20E+15 1.43E+15 1.71E+15 2.28E+15 2.68E+15 2.96E+15 2.76E+15 2.26E+15 2.22E+15 2.55E+15 2.99E+15 3.66E+15 4.48E+15 4.60E+15 5.01E+15 5.33E+15 6.34E+15 1.01E+16 1.96E+16 1.67E+14 1.95E+14 1.90E+14 1.51E+14 1.42E+14 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  2.525  2.66E+18 1.78E+17 6.50E+18 4.10E+14 8.33E+14 1.63E+15 2.29E+15 2.36E+15 2.39E+15 2.86E+15 3.41E+15 4.56E+15 5.37E+15 5.92E+15 5.52E+15 4.52E+15 4.45E+15 5.09E+15 5.97E+15 7.31E+15 8.95E+15 9.19E+15 1.00E+16 1.07E+16 1.27E+16 2.03E+16 3.92E+16 4.99E+14 5.81E+14 5.67E+14 4.51E+14 4.26E+14 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  2.628  5.35E+18 3.59E+17 1.31E+19 8.20E+14 1.67E+15 3.25E+15 4.58E+15 4.71E+15 4.79E+15 5.72E+15 6.82E+15 9.12E+15 1.07E+16 1.18E+16 1.10E+16 9.02E+15 8.89E+15 1.02E+16 1.19E+16 1.46E+16 1.79E+16 1.84E+16 2.00E+16 2.13E+16 2.54E+16 4.05E+16 7.85E+16 1.49E+15 1.73E+15 1.70E+15 1.35E+15 1.27E+15 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  2.728  1.08E+19 7.26E+17 2.66E+19 1.64E+15 3.33E+15 6.49E+15 9.15E+15 9.42E+15 9.56E+15 1.14E+16 1.36E+16 1.82E+16 2.14E+16 2.36E+16 2.21E+16 1.80E+16 1.78E+16 2.03E+16 2.39E+16 2.92E+16 3.58E+16 3.68E+16 4.00E+16 4.26E+16 5.07E+16 8.10E+16 1.57E+17 4.43E+15 5.18E+15 5.06E+15 4.03E+15 3.80E+15 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  2.823  2.18E+19 1.47E+18 5.45E+19 3.27E+15 6.65E+15 1.30E+16 1.83E+16 1.88E+16 1.91E+16 2.28E+16 2.72E+16 3.64E+16 4.28E+16 4.73E+16 4.41E+16 3.61E+16 3.55E+16 4.07E+16 4.77E+16 5.84E+16 7.15E+16 7.35E+16 8.00E+16 8.53E+16 1.01E+17 1.62E+17 3.14E+17 1.32E+16 1.55E+16 1.51E+16 1.20E+16 1.14E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  2.916  4.42E+19 3.01E+18 1.12E+20 6.54E+15 1.33E+16 2.59E+16 3.65E+16 3.76E+16 3.82E+16 4.56E+16 5.44E+16 7.28E+16 8.56E+16 9.45E+16 8.81E+16 7.21E+16 7.10E+16 8.13E+16 9.54E+16 1.17E+17 1.43E+17 1.47E+17 1.60E+17 1.71E+17 2.03E+17 3.24E+17 6.28E+17 3.94E+16 4.61E+16 4.52E+16 3.60E+16 3.40E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  3.006  9.03E+19 6.22E+18 2.35E+20 1.31E+16 2.65E+16 5.18E+16 7.30E+16 7.52E+16 7.63E+16 9.12E+16 1.09E+17 1.46E+17 1.71E+17 1.89E+17 1.76E+17 1.44E+17 1.42E+17 1.62E+17 1.91E+17 2.34E+17 2.86E+17 2.94E+17 3.20E+17 3.41E+17 4.06E+17 6.48E+17 1.26E+18 1.17E+17 1.38E+17 1.35E+17 1.08E+17 1.02E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  3.093  1.87E+20 1.30E+19 5.03E+20 2.61E+16 5.30E+16 1.04E+17 1.46E+17 1.50E+17 1.53E+17 1.82E+17 2.17E+17 2.91E+17 3.42E+17 3.77E+17 3.52E+17 2.88E+17 2.84E+17 3.25E+17 3.81E+17 4.67E+17 5.72E+17 5.87E+17 6.40E+17 6.82E+17 8.11E+17 1.30E+18 2.51E+18 3.50E+17 4.11E+17 4.04E+17 3.22E+17 3.04E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  3.178  3.91E+20 2.78E+19 1.10E+21 5.22E+16 1.06E+17 2.07E+17 2.92E+17 3.00E+17 3.05E+17 3.64E+17 4.34E+17 5.81E+17 6.84E+17 7.54E+17 7.04E+17 5.75E+17 5.67E+17 6.49E+17 7.62E+17 9.33E+17 1.14E+18 1.17E+18 1.28E+18 1.36E+18 1.62E+18 2.59E+18 5.02E+18 1.04E+18 1.23E+18 1.21E+18 9.61E+17 9.07E+17 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  3.260  8.34E+20 6.09E+19 2.48E+21 1.04E+17 2.12E+17 4.14E+17 5.83E+17 6.00E+17 6.09E+17 7.27E+17 8.68E+17 1.16E+18 1.37E+18 1.51E+18 1.41E+18 1.15E+18 1.13E+18 1.30E+18 1.52E+18 1.87E+18 2.29E+18 2.35E+18 2.56E+18 2.73E+18 3.24E+18 5.18E+18 1.00E+19 3.11E+18 3.66E+18 3.60E+18 2.87E+18 2.71E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 82 A=207: Negative-parity Spin-dependent Level Density [MeV-1] for PB207  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.115  1.00E+00 1.67E+00 3.33E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.163  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.200  1.00E+00 1.67E+00 1.00E+01 0.00E+00 0.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.231  2.00E+00 3.33E+00 1.67E+01 0.00E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.258  3.00E+00 3.33E+00 1.67E+01 0.00E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.282  3.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.305  3.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.326  3.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.346  3.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.364  3.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.382  3.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.00  0.399  3.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.25  0.416  4.00E+00 5.24E+00 3.81E+01 0.00E+00 1.67E+00 2.38E-01 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.50  0.431  6.00E+00 1.69E+01 1.48E+02 0.00E+00 1.67E+00 2.38E-01 1.00E+01 1.67E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.75  0.446  1.20E+01 3.16E+01 3.92E+02 0.00E+00 0.00E+00 0.00E+00 1.27E+01 1.67E+00 3.94E+00 3.33E+00 3.33E+00 3.33E+00 3.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.00  0.461  2.00E+01 3.07E+01 3.97E+02 2.01E-01 1.67E+00 0.00E+00 9.90E+00 1.67E+00 2.27E+00 1.67E+00 3.33E+00 5.00E+00 5.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.25  0.475  3.20E+01 6.18E+01 7.00E+02 2.01E-01 1.67E+00 8.33E+00 1.32E+01 8.33E+00 8.33E+00 8.33E+00 5.00E+00 5.00E+00 3.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.50  0.489  5.30E+01 1.06E+02 1.25E+03 1.81E+00 3.27E+00 1.25E+01 1.67E+01 1.83E+01 1.67E+01 1.00E+01 6.67E+00 8.33E+00 8.33E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.75  0.502  8.90E+01 1.80E+02 2.33E+03 3.48E+00 8.09E+00 1.62E+01 1.50E+01 3.16E+01 2.40E+01 1.33E+01 2.00E+01 1.67E+01 1.83E+01 1.00E+01 3.33E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.00  0.515  1.37E+02 2.05E+02 2.56E+03 4.79E+00 1.56E+01 1.62E+01 2.73E+01 3.08E+01 2.22E+01 1.67E+01 2.17E+01 1.50E+01 1.67E+01 1.33E+01 5.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
