                    *********************************************************************************
                    *  Z= 22 A= 38: Positive-Parity Spin-dependent Level Density [MeV-1] for TI 38  *
  11.00  1.556  9.11E+03 8.75E+03 1.31E+05 1.25E+02 3.50E+02 5.53E+02 7.13E+02 8.23E+02 8.73E+02 8.77E+02 8.32E+02 7.55E+02 6.58E+02 5.58E+02 4.55E+02 3.58E+02 2.68E+02 1.93E+02 1.35E+02 9.17E+01 6.00E+01 3.67E+01 2.17E+01 1.00E+01 5.00E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  12.00  1.625  2.31E+04 1.93E+04 3.20E+05 2.65E+02 6.15E+02 1.08E+03 1.32E+03 1.63E+03 1.68E+03 1.79E+03 1.68E+03 1.64E+03 1.43E+03 1.30E+03 1.06E+03 9.20E+02 7.12E+02 5.88E+02 4.32E+02 3.47E+02 2.40E+02 1.85E+02 1.20E+02 9.33E+01 5.50E+01 4.00E+01 2.17E+01 1.67E+01 6.67E+00 5.00E+00 1.67E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  13.00  1.691  5.33E+04 4.10E+04 6.49E+05 5.25E+02 1.47E+03 2.38E+03 3.04E+03 3.57E+03 3.82E+03 3.94E+03 3.79E+03 3.54E+03 3.14E+03 2.72E+03 2.25E+03 1.82E+03 1.42E+03 1.09E+03 7.98E+02 5.78E+02 3.98E+02 2.73E+02 1.73E+02 1.10E+02 6.50E+01 3.67E+01 1.83E+01 8.33E+00 3.33E+00 1.67E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  14.00  1.755  1.22E+05 9.69E+04 1.60E+06 1.16E+03 3.24E+03 5.28E+03 6.80E+03 8.06E+03 8.68E+03 8.98E+03 8.72E+03 8.24E+03 7.42E+03 6.53E+03 5.49E+03 4.54E+03 3.60E+03 2.81E+03 2.11E+03 1.58E+03 1.13E+03 8.20E+02 5.65E+02 3.95E+02 2.62E+02 1.78E+02 1.12E+02 7.50E+01 4.33E+01 2.83E+01 1.50E+01 8.33E+00 5.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  15.00  1.817  2.48E+05 1.54E+05 2.68E+06 1.72E+03 4.64E+03 7.68E+03 9.86E+03 1.19E+04 1.28E+04 1.35E+04 1.33E+04 1.29E+04 1.17E+04 1.06E+04 9.09E+03 7.77E+03 6.29E+03 5.12E+03 3.94E+03 3.07E+03 2.26E+03 1.71E+03 1.20E+03 8.92E+02 6.04E+02 4.44E+02 2.90E+02 2.18E+02 1.38E+02 1.06E+02 6.60E+01 5.20E+01 8.60E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  16.00  1.876  4.46E+05 2.43E+05 4.38E+06 2.53E+03 6.64E+03 1.12E+04 1.43E+04 1.75E+04 1.90E+04 2.04E+04 2.03E+04 2.01E+04 1.86E+04 1.73E+04 1.51E+04 1.33E+04 1.10E+04 9.31E+03 7.34E+03 5.97E+03 4.50E+03 2.59E+03 1.84E+03 1.39E+03 9.46E+02 7.10E+02 4.68E+02 3.61E+02 2.33E+02 1.84E+02 1.17E+02 9.57E+01 1.67E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  1.934  7.61E+05 3.86E+05 7.17E+06 3.73E+03 9.51E+03 1.63E+04 2.07E+04 2.57E+04 2.81E+04 3.08E+04 3.10E+04 3.13E+04 2.94E+04 2.81E+04 2.49E+04 2.27E+04 1.93E+04 1.69E+04 1.37E+04 1.16E+04 8.97E+03 3.94E+03 2.81E+03 1.89E+03 1.29E+03 9.75E+02 6.47E+02 5.04E+02 3.27E+02 2.61E+02 1.68E+02 1.39E+02 2.48E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  1.990  1.26E+06 6.16E+05 1.18E+07 5.51E+03 1.36E+04 2.37E+04 3.00E+04 3.79E+04 4.16E+04 4.65E+04 4.73E+04 4.89E+04 4.65E+04 4.56E+04 4.13E+04 3.88E+04 3.37E+04 3.08E+04 2.55E+04 2.25E+04 1.79E+04 5.98E+03 4.30E+03 2.56E+03 1.63E+03 1.24E+03 8.25E+02 6.47E+02 4.22E+02 3.39E+02 2.19E+02 1.83E+02 3.29E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  2.045  2.07E+06 9.92E+05 1.97E+07 8.12E+03 1.95E+04 3.45E+04 4.35E+04 5.58E+04 6.16E+04 7.02E+04 7.21E+04 7.62E+04 7.36E+04 7.42E+04 6.83E+04 6.64E+04 5.89E+04 5.61E+04 4.75E+04 4.37E+04 3.56E+04 9.09E+03 6.59E+03 3.48E+03 2.06E+03 1.51E+03 1.00E+03 7.90E+02 5.17E+02 4.17E+02 2.70E+02 2.27E+02 4.10E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  2.098  3.37E+06 1.61E+06 3.31E+07 1.20E+04 2.79E+04 5.02E+04 6.30E+04 8.21E+04 9.11E+04 1.06E+05 1.10E+05 1.19E+05 1.17E+05 1.21E+05 1.13E+05 1.13E+05 1.03E+05 1.02E+05 8.86E+04 8.49E+04 7.10E+04 1.38E+04 1.01E+04 4.72E+03 2.61E+03 1.83E+03 1.18E+03 9.33E+02 6.11E+02 4.94E+02 3.21E+02 2.70E+02 4.91E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  2.225  1.25E+07 5.66E+06 1.27E+08 3.17E+04 6.86E+04 1.28E+05 1.59E+05 2.16E+05 2.43E+05 2.96E+05 3.17E+05 3.62E+05 3.67E+05 4.06E+05 3.99E+05 4.34E+05 4.18E+05 4.55E+05 4.20E+05 4.46E+05 3.99E+05 3.93E+04 2.92E+04 1.01E+04 4.71E+03 2.97E+03 1.78E+03 1.29E+03 8.48E+02 6.88E+02 4.48E+02 3.80E+02 6.94E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  2.345  4.60E+07 2.12E+07 5.16E+08 8.37E+04 1.68E+05 3.28E+05 4.02E+05 5.69E+05 6.47E+05 8.28E+05 9.11E+05 1.10E+06 1.16E+06 1.37E+06 1.41E+06 1.66E+06 1.69E+06 2.03E+06 1.99E+06 2.35E+06 2.24E+06 1.12E+05 8.45E+04 2.18E+04 8.48E+03 4.82E+03 2.68E+03 1.65E+03 1.08E+03 8.83E+02 5.76E+02 4.89E+02 8.96E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  2.569  9.93E+08 3.58E+08 1.00E+10 5.84E+05 1.02E+06 2.14E+06 2.57E+06 3.94E+06 4.59E+06 6.47E+06 7.54E+06 1.02E+07 1.15E+07 1.55E+07 1.75E+07 2.42E+07 2.77E+07 4.05E+07 4.48E+07 6.49E+07 7.04E+07 9.05E+05 7.08E+05 1.01E+05 2.76E+04 1.27E+04 6.07E+03 2.69E+03 1.56E+03 1.27E+03 8.31E+02 7.07E+02 1.30E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  2.966  8.99E+11 1.79E+11 5.74E+12 2.85E+07 3.69E+07 9.12E+07 1.05E+08 1.89E+08 2.31E+08 3.95E+08 5.16E+08 8.69E+08 1.13E+09 2.00E+09 2.71E+09 5.16E+09 7.45E+09 1.61E+10 2.27E+10 4.96E+10 6.98E+10 5.93E+07 4.98E+07 2.14E+06 2.91E+05 8.85E+04 3.12E+04 7.15E+03 3.21E+03 2.05E+03 1.34E+03 1.14E+03 2.11E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  3.317  4.97E+12 6.35E+11 1.61E+13 1.39E+09 1.34E+09 3.89E+09 4.28E+09 9.04E+09 1.16E+10 2.41E+10 3.53E+10 7.43E+10 1.12E+11 3.99E+09 5.41E+09 1.03E+10 1.49E+10 3.21E+10 4.53E+10 9.90E+10 1.40E+11 3.89E+09 3.50E+09 4.56E+07 3.07E+06 6.16E+05 1.60E+05 1.90E+04 6.63E+03 3.30E+03 1.85E+03 1.58E+03 3.43E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  3.633  1.28E+14 2.40E+13 4.27E+14 6.78E+10 4.88E+10 1.66E+11 1.75E+11 4.33E+11 5.85E+11 1.48E+12 2.42E+12 6.35E+12 1.10E+13 7.95E+09 1.08E+10 2.05E+10 2.97E+10 6.41E+10 9.06E+10 1.98E+11 2.79E+11 2.55E+11 2.46E+11 9.72E+08 3.23E+07 4.29E+06 8.21E+05 5.06E+04 1.37E+04 5.31E+03 2.55E+03 2.18E+03 5.56E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  3.924  1.02E+16 1.99E+15 3.55E+16 3.31E+12 1.77E+12 7.07E+12 7.12E+12 2.08E+13 2.95E+13 9.01E+13 1.66E+14 5.43E+14 1.09E+15 1.58E+10 2.15E+10 4.10E+10 5.93E+10 1.28E+11 1.81E+11 3.96E+11 5.58E+11 1.67E+13 1.73E+13 2.07E+10 3.41E+08 2.98E+07 4.22E+06 1.34E+05 2.82E+04 8.56E+03 3.53E+03 3.02E+03 9.02E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  4.195  9.02E+17 1.76E+17 3.19E+18 1.61E+14 6.44E+13 3.01E+14 2.91E+14 9.96E+14 1.48E+15 5.51E+15 1.13E+16 4.64E+16 1.07E+17 3.15E+10 4.28E+10 8.18E+10 1.18E+11 2.56E+11 3.62E+11 7.91E+11 1.11E+12 1.10E+15 1.21E+15 4.41E+11 3.60E+09 2.07E+08 2.17E+07 3.58E+05 5.82E+04 1.38E+04 4.87E+03 4.17E+03 1.46E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  4.450  8.17E+19 1.60E+19 2.92E+20 7.86E+15 2.34E+15 1.28E+16 1.19E+16 4.77E+16 7.47E+16 3.36E+17 7.76E+17 3.97E+18 1.06E+19 6.28E+10 8.54E+10 1.63E+11 2.36E+11 5.11E+11 7.22E+11 1.58E+12 2.23E+12 7.18E+16 8.53E+16 9.39E+12 3.79E+10 1.44E+09 1.11E+08 9.51E+05 1.20E+05 2.22E+04 6.72E+03 5.76E+03 2.37E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  4.690  7.54E+21 1.48E+21 2.72E+22 3.83E+17 8.51E+16 5.48E+17 4.84E+17 2.29E+18 3.76E+18 2.05E+19 5.32E+19 3.39E+20 1.05E+21 1.25E+11 1.70E+11 3.26E+11 4.72E+11 1.02E+12 1.44E+12 3.16E+12 4.45E+12 4.71E+18 5.99E+18 2.00E+14 4.00E+11 1.00E+10 5.71E+08 2.53E+06 2.48E+05 3.58E+04 9.27E+03 7.96E+03 3.85E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  4.919  7.05E+23 1.38E+23 2.55E+24 1.87E+19 3.09E+18 2.34E+19 1.97E+19 1.10E+20 1.89E+20 1.26E+21 3.64E+21 2.90E+22 1.03E+23 2.49E+11 3.39E+11 6.50E+11 9.42E+11 2.04E+12 2.88E+12 6.31E+12 8.90E+12 3.09E+20 4.21E+20 4.26E+15 4.22E+12 6.99E+10 2.93E+09 6.73E+06 5.12E+05 5.77E+04 1.28E+04 1.10E+04 6.25E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  5.138  6.66E+25 1.30E+25 2.42E+26 9.12E+20 1.12E+20 9.96E+20 8.05E+20 5.25E+21 9.53E+21 7.67E+22 2.49E+23 2.48E+24 1.02E+25 4.97E+11 6.77E+11 1.30E+12 1.88E+12 4.07E+12 5.76E+12 1.26E+13 1.78E+13 2.02E+22 2.96E+22 9.08E+16 4.45E+13 4.86E+11 1.50E+10 1.79E+07 1.06E+06 9.29E+04 1.77E+04 1.52E+04 1.01E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  5.348  6.34E+27 1.24E+27 2.31E+28 4.45E+22 4.09E+21 4.25E+22 3.28E+22 2.52E+23 4.80E+23 4.69E+24 1.71E+25 2.12E+26 1.00E+27 9.90E+11 1.35E+12 2.59E+12 3.75E+12 8.14E+12 1.15E+13 2.52E+13 3.56E+13 1.33E+24 2.08E+24 1.93E+18 4.69E+14 3.38E+12 7.73E+10 4.76E+07 2.18E+06 1.50E+05 2.44E+04 2.10E+04 1.65E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  5.550  6.07E+29 1.19E+29 2.22E+30 2.17E+24 1.49E+23 1.81E+24 1.34E+24 1.21E+25 2.42E+25 2.86E+26 1.17E+27 1.81E+28 9.90E+28 1.97E+12 2.69E+12 5.16E+12 7.49E+12 1.63E+13 2.30E+13 5.04E+13 7.11E+13 8.69E+25 1.46E+26 4.12E+19 4.95E+15 2.35E+13 3.97E+11 1.27E+08 4.49E+06 2.41E+05 3.37E+04 2.90E+04 2.67E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  5.745  5.83E+31 1.14E+31 2.14E+32 1.06E+26 5.40E+24 7.72E+25 5.47E+25 5.78E+26 1.22E+27 1.75E+28 8.00E+28 1.55E+30 9.77E+30 3.93E+12 5.36E+12 1.03E+13 1.50E+13 3.25E+13 4.60E+13 1.01E+14 1.42E+14 5.70E+27 1.03E+28 8.77E+20 5.22E+16 1.64E+14 2.04E+12 3.36E+08 9.27E+06 3.89E+05 4.65E+04 4.01E+04 4.33E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  5.933  5.63E+33 1.10E+33 2.07E+34 5.16E+27 1.96E+26 3.29E+27 2.23E+27 2.77E+28 6.12E+28 1.07E+30 5.48E+30 1.32E+32 9.63E+32 7.83E+12 1.07E+13 2.05E+13 2.99E+13 6.48E+13 9.18E+13 2.01E+14 2.84E+14 3.73E+29 7.21E+29 1.87E+22 5.51E+17 1.14E+15 1.05E+13 8.95E+08 1.91E+07 6.26E+05 6.41E+04 5.54E+04 7.03E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  6.116  5.45E+35 1.07E+35 2.01E+36 2.52E+29 7.13E+27 1.40E+29 9.10E+28 1.33E+30 3.08E+30 6.53E+31 3.75E+32 1.13E+34 9.50E+34 1.56E+13 2.13E+13 4.10E+13 5.96E+13 1.30E+14 1.83E+14 4.03E+14 5.68E+14 2.45E+31 5.07E+31 3.98E+23 5.81E+18 7.93E+15 5.37E+13 2.38E+09 3.95E+07 1.01E+06 8.85E+04 7.66E+04 1.14E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  6.293  5.30E+37 1.04E+37 1.95E+38 1.23E+31 2.59E+29 5.98E+30 3.71E+30 6.37E+31 1.55E+32 3.99E+33 2.57E+34 9.66E+35 9.38E+36 3.11E+13 4.25E+13 8.18E+13 1.19E+14 2.59E+14 3.67E+14 8.04E+14 1.14E+15 1.60E+33 3.56E+33 8.48E+24 6.13E+19 5.51E+16 2.76E+14 6.33E+09 8.14E+07 1.62E+06 1.22E+05 1.06E+05 1.85E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  6.465  5.15E+39 1.01E+39 1.90E+40 5.98E+32 9.42E+30 2.55E+32 1.52E+32 3.05E+33 7.82E+33 2.44E+35 1.76E+36 8.26E+37 9.25E+38 6.19E+13 8.47E+13 1.63E+14 2.38E+14 5.17E+14 7.33E+14 1.61E+15 2.27E+15 1.05E+35 2.50E+35 1.81E+26 6.46E+20 3.84E+17 1.42E+15 1.68E+10 1.68E+08 2.62E+06 1.69E+05 1.46E+05 3.00E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  6.633  5.02E+41 9.85E+40 1.86E+42 2.92E+34 3.42E+32 1.09E+34 6.18E+33 1.46E+35 3.94E+35 1.49E+37 1.20E+38 7.06E+39 9.12E+40 1.23E+14 1.69E+14 3.26E+14 4.74E+14 1.03E+15 1.46E+15 3.21E+15 4.54E+15 6.89E+36 1.76E+37 3.85E+27 6.82E+21 2.67E+18 7.27E+15 4.48E+10 3.47E+08 4.22E+06 2.33E+05 2.02E+05 4.87E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 22 A= 50: Negative-parity Spin-dependent Level Density [MeV-1] for TI 50  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29     J=30     J=31     J=32     J=33     J=34     J=35     J=36     J=37     J=38     J=39     J=40     J=41     J=42     J=43     J=44     J=45     J=46     J=47     J=48     J=49
   0.25  0.235  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.332  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.406  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.469  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.524  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
